Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,89301,"Ely, NV",,151550,0.0134,0.0539,45,-0.1176,-0.0722,118,0.18,-0.2198,8,1,0,0,,,10,0.25,,4,-0.3333,,173463,0.0159,-0.0333,49,-0.1404,0.0103,0.0889,-0.0288,0.0889
1/1/2019 0:00,89403,"Dayton, NV",,331225,0.0256,0.016,80.5,-0.0955,-0.2333,69.5,0.0296,0.0859,24,0.2,-0.2941,2,,0,20,0.6667,0.4286,6.5,-0.1875,-0.4091,392408,0.0156,0.0595,87,-0.1031,-0.25,0.0807,-0.0091,-0.024
1/1/2019 0:00,89406,"Fallon, NV",*,272525,0.0095,,105.5,-0.058,,78.75,0.125,,28,0.75,0.4,0,,,24,2,0.7143,3,-0.25,-0.6,278597,0.0253,0.1161,108.5,-0.0647,0.3822,0.0284,-0.0073,-0.0772
1/1/2019 0:00,89408,"Fernley, NV",,296925,0.0064,0.0462,145.5,-0.0102,-0.0963,84,0,0,40,0.6667,0.1765,2,,,26,1.1667,0.625,14,0.1667,-0.2432,316903,0.0052,0.0443,159.5,0.0031,-0.1114,0.0962,0.0146,-0.0187
1/1/2019 0:00,89410,"Gardnerville, NV",*,423860.5,-0.0257,,71.5,-0.0714,,99.75,0.1335,,14,0.1667,0.1667,2,,0,6,-0.25,0,2,0,-0.5,592355,-0.0278,0.0327,73.5,-0.0696,0.3738,0.028,0.002,-0.0528
1/1/2019 0:00,89413,"Glenbrook, NV",*,4275050,-0.0468,,34.5,-0.0921,,240.5,0.0525,,0,,-1,0,,,0,,,0,,-1,7773296,0.0003,-0.1583,34.5,-0.0921,0.5682,0,0,-0.0732
1/1/2019 0:00,89415,"Hawthorne, NV",*,135050,0.0567,0.2735,17,-0.3462,,138.5,0.1446,-0.1744,0,,-1,0,,,2,,0,1,,-0.8571,124433,0.1025,0.0852,18,-0.3077,-0.3898,0.0588,0.0588,-0.2523
1/1/2019 0:00,89423,"Minden, NV",*,512550,0.0271,,63.5,-0.1419,,82.5,0.1379,,12,0,0.2,0,,-1,8,0,1,3.5,-0.4167,0.75,569255,0.0272,0.0836,67,-0.1625,0.4105,0.0551,-0.026,0.0112
1/1/2019 0:00,89431,"Sparks, NV",*,259950,-0.0095,,112.5,-0.1279,,68.25,0.0664,,30,0.0714,0,6,,0.5,36,1.25,1.5714,6.5,-0.0714,-0.6977,261918,-0.0271,0.0063,119,-0.125,0.266,0.0578,0.0035,-0.2388
1/1/2019 0:00,89434,"Sparks, NV",*,339050,0.0367,,96.5,-0.1752,,79.75,0.0633,,24,0.5,0,2,,,30,0.5,2,4,1,-0.2727,367742,0.0411,0.0959,100.5,-0.1555,0.675,0.0415,0.0244,-0.0595
1/1/2019 0:00,89436,"Sparks, NV",*,389500,-0.014,,226,-0.03,,66,0.1,,78,0.7727,0.1471,6,,,58,1.0714,1.2308,15,0,-0.0625,418672,-0.0137,-0.0092,241,-0.0282,0.4785,0.0664,0.002,-0.0425
1/1/2019 0:00,89441,"Sparks, NV",*,481300,0.0026,0.1745,53,-0.1167,0.359,72.5,-0.0584,,16,0.3333,-0.3333,2,,,8,0,3,2,0,-0.6,538943,0.0453,0.1792,55,-0.1129,0.25,0.0377,0.0044,-0.0905
1/1/2019 0:00,89444,"Wellington, NV",*,344550,-0.0154,,5.5,-0.2143,,143.75,0.1831,,2,,0,0,,,0,,,0.5,-0.5,-0.5,423647,-0.0052,-0.0868,6,-0.25,-0.6842,0.0909,-0.0519,0.0354
1/1/2019 0:00,89447,"Yerington, NV",,209950,0.0548,0.1106,28.5,0.1875,-0.0656,71.25,0.0962,-0.3149,8,,3,0,,,4,,,2,0,1,243765,0.1026,0.1417,30.5,0.1731,-0.0317,0.0702,-0.0132,0.0374
1/1/2019 0:00,89448,"Zephyr Cove, NV",*,1347050,0.0402,,41.5,-0.2719,,135.75,0.1037,,4,-0.5,0,0,,,8,0,1,0,,-1,4258294,-0.1658,0.2083,41.5,-0.2719,-0.2966,0,0,-0.0172
1/1/2019 0:00,89449,"Stateline, NV",,595050,0,0.054,61.5,-0.0391,0.025,109.5,0.1289,-0.0661,14,0.1667,0.75,0,,,8,-0.3333,-0.2,2.5,-0.1667,0.6667,729585,-0.0068,-0.099,64,-0.0448,0.0407,0.0407,-0.0062,0.0157
1/1/2019 0:00,89451,"Incline Village, NV",,1298050,0.0008,-0.0438,201.5,-0.0923,-0.0562,134.25,0.074,-0.0272,22,-0.3125,0.1,0,,,16,-0.4286,1.6667,39.5,-0.0125,-0.21,2489150,0.0284,0.1519,241,-0.0802,-0.0854,0.196,0.0158,-0.0382
1/1/2019 0:00,89460,"Gardnerville, NV",*,546225,-0.1119,,76.5,0.02,0.186,112,0.0667,0.0692,16,1,0.1429,0,,-1,6,0.5,,5,0,1,1117354,-0.0351,0.2242,81.5,0.0188,0.2164,0.0654,-0.0013,0.0266
1/1/2019 0:00,89501,"Reno, NV",,382925,-0.0416,-0.158,29.5,0.0172,0.439,91,-0.0215,0.4979,10,1.5,0,0,,,6,0.5,,1,,-0.3333,1468657,0.022,0.4115,30.5,0.0517,0.3864,0.0339,0.0339,-0.0393
1/1/2019 0:00,89502,"Reno, NV",*,295000,-0.0424,,103,-0.0965,,71.5,0.1085,,28,0.1667,0.4,0,,-1,28,-0.125,2.5,6,0,-0.4286,316855,-0.0299,0.0272,109,-0.0917,0.8017,0.0583,0.0056,-0.1517
1/1/2019 0:00,89503,"Reno, NV",*,306450,-0.0018,,130.5,-0.1,,85,0.2409,,18,-0.4375,-0.1,4,0,,40,0.25,0.6667,7,0.1667,-0.3,315137,0.0187,0.1,137.5,-0.0894,0.9643,0.0536,0.0123,-0.113
1/1/2019 0:00,89506,"Reno, NV",*,304000,-0.0098,,136.5,-0.1415,0.3582,73,0.0429,,32,0,-0.2,2,-0.5,,28,0,0.75,7,0.1667,-0.6316,319116,-0.0059,0.0536,143.5,-0.1303,0.2008,0.0513,0.0135,-0.1378
1/1/2019 0:00,89508,"Reno, NV",*,312550,0.0099,,52,-0.1186,0.1429,82.25,0.2462,0.1345,16,1,0,0,,,16,0.3333,0.3333,5,0,0.25,342921,0.0061,-0.0512,57,-0.1094,0.1515,0.0962,0.0114,0.0082
1/1/2019 0:00,89509,"Reno, NV",*,500049,0.0526,,157.5,-0.2085,,92.25,0.1677,,30,-0.0625,-0.0625,0,,,40,0.6667,1,9,0.125,-0.0526,946495,0.1488,0.0993,166.5,-0.1957,0.5136,0.0571,0.0169,-0.0374
1/1/2019 0:00,89511,"Reno, NV",,1044938.5,-0.0049,-0.0039,178,-0.0872,0.0627,108,0.1551,-0.1148,36,0.2857,0.2,0,,,20,0.6667,0.6667,19.5,-0.1522,0.5,1354743,0.0155,0.0033,197.5,-0.094,0.0942,0.1096,-0.0084,0.0319
1/1/2019 0:00,89512,"Reno, NV",*,216025,0.0444,-0.1377,49,-0.1695,0.2405,74.25,0.1976,,14,0.75,-0.3,0,,,10,1.5,0.6667,3,-0.5,-0.6,238994,0.049,-0.0683,52,-0.2,0.1064,0.0612,-0.0405,-0.1286
1/1/2019 0:00,89519,"Reno, NV",,822550,0,0.0288,72.5,-0.1159,0.1789,121,0.0901,-0.0472,14,0.75,0.75,0,,,6,0.5,0,4,1,0,900916,0.0069,0.0266,76.5,-0.0893,0.1679,0.0552,0.0308,-0.0099
1/1/2019 0:00,89521,"Reno, NV",*,475150,-0.0066,,246.5,-0.0257,,90.5,0.2067,,40,0.1111,-0.3103,0,,-1,56,0.1667,3,7.5,0.0714,-0.4231,513263,-0.0141,0.0606,254,-0.0231,0.854,0.0304,0.0028,-0.0744
1/1/2019 0:00,89523,"Reno, NV",,439950,0.0066,0.0506,149,-0.0387,0.1641,80.5,0.1667,0.1926,48,0.3333,0.2,0,,-1,32,0,2.2,5.5,-0.3889,-0.4762,529842,-0.0029,0.0142,154.5,-0.0579,0.1155,0.0369,-0.0212,-0.0451
1/1/2019 0:00,89701,"Carson City, NV",,341037.5,-0.0028,0.0656,77,-0.1348,0.1493,66.5,-0.0362,0.33,22,0.1,0.1,0,,,18,0.5,1.25,2.5,-0.375,0,362057,-0.01,0.108,79.5,-0.1452,0.1439,0.0325,-0.0125,-0.0048
1/1/2019 0:00,89703,"Carson City, NV",,460050,-0.0192,0.0618,40.5,0.0658,-0.2358,92.5,0.2759,-0.1253,28,6,1.3333,0,,,4,,-0.6667,3,-0.25,2,533814,-0.0274,0.0153,43.5,0.0357,-0.1944,0.0741,-0.0312,0.0552
1/1/2019 0:00,89704,"Washoe Valley, NV",,963550,-0.0582,0.4295,28.5,-0.05,-0.0656,109.25,0.0659,-0.3712,2,-0.5,-0.75,0,,,4,,0,0,,-1,1137752,-0.0171,0.1377,28.5,-0.05,-0.0952,0,0,-0.0328
1/1/2019 0:00,89705,"Carson City, NV",*,457049.5,0.0628,,27,-0.0357,,78.25,0.0719,,4,0,-0.5,0,,,0,-1,,0,,-1,832434,0.1907,0.8932,27,-0.0357,0.5429,0,0,-0.2963
1/1/2019 0:00,89706,"Carson City, NV",,304296.25,0.0145,0.0869,24.5,-0.1833,-0.1404,55.5,-0.2649,0.1212,10,0.25,0.25,0,,,6,0.5,2,0.5,-0.75,-0.75,339309,-0.023,0.0587,25,-0.2188,-0.1803,0.0204,-0.0463,-0.0498
1/1/2019 0:00,89801,"Elko, NV",*,310750,0.0112,0.0031,96.5,-0.0153,,113.5,0.2139,-0.0216,30,0.25,0.875,12,2,,12,0,0,41.5,0.0641,,335047,-0.1461,-0.0126,138,0.0073,0.5593,0.4301,0.0321,0.4301
1/1/2019 0:00,89815,"Spring Creek, NV",*,288200,-0.0026,0.0637,76.5,0.0338,,94,0.1325,-0.0739,14,-0.125,-0.2222,0,,-1,14,2.5,2.5,26.5,-0.3205,,302838,-0.022,0.0188,103,-0.0885,0.2262,0.3464,-0.1806,0.3464
1/1/2019 0:00,89820,"Battle Mountain, NV",*,174800,-0.0652,0.1118,26,-0.0714,,156,0.1064,-0.2509,2,-0.5,,0,,,6,0.5,,5,0.6667,4,185088,-0.0456,0.1144,31,0,1.1379,0.1923,0.0852,0.1182
1/1/2019 0:00,90001,"Los Angeles, CA",,400000,-0.0233,0.0644,33,0.0645,-0.3196,76,0.0411,0.1603,10,1.5,1.5,0,,,8,,0,15,0.1538,1.5,431095,0.0366,0.0866,48,0.0909,-0.1193,0.4545,0.0352,0.3308
1/1/2019 0:00,90002,"Los Angeles, CA",*,387050,-0.0253,,53,0.0392,-0.124,51,0.02,0.0303,22,0.1,0.1,0,,-1,10,0.25,-0.1667,27.5,-0.2361,2.4375,390026,-0.0168,0.0925,80.5,-0.0747,0.1752,0.5189,-0.187,0.3866
1/1/2019 0:00,90003,"Los Angeles, CA",*,419950,0.0118,0.1094,37,0.0571,,46.25,0.1563,-0.1514,20,1.5,0.6667,0,,-1,2,-0.5,-0.5,23,-0.1481,2.5385,435857,0.0318,0.1814,60,-0.0323,0.3793,0.6216,-0.1498,0.4459
1/1/2019 0:00,90004,"Los Angeles, CA",*,1231300,-0.0511,,72.5,-0.0461,,58,0.0087,,32,1,0.4545,0,,,14,2.5,1.3333,6,-0.1429,-0.0769,1729611,-0.0427,-0.0848,78.5,-0.0542,0.6186,0.0828,-0.0093,-0.072
1/1/2019 0:00,90005,"Los Angeles, CA",,921800,-0.0083,-0.1475,34.5,-0.0921,0.6047,74.5,0.5361,0.0311,12,2,0.5,0,,,4,,1,3.5,-0.125,-0.3,1500641,0.0465,-0.3266,38,-0.0952,0.434,0.1014,-0.0038,-0.1311
1/1/2019 0:00,90006,"Los Angeles, CA",,738050,0,0.0287,47.5,0.0795,0.5323,67.5,0.2054,-0.0592,8,0,-0.4286,0,,,8,1,3,4,0,0.1429,884312,0.0095,0.0761,51.5,0.0729,0.4928,0.0842,-0.0067,-0.0287
1/1/2019 0:00,90008,"Los Angeles, CA",*,877300,-0.0247,0.1513,38,-0.24,0.3333,77,0.4808,,4,0,-0.8333,0,,,10,1.5,4,5.5,-0.0833,-0.5417,981784,-0.0777,0.1828,43.5,-0.2232,0.0741,0.1447,0.0247,-0.2763
1/1/2019 0:00,90011,"Los Angeles, CA",,422525,0.0059,0.0842,27,-0.129,0.0385,60.5,0.1863,0.3152,12,0.5,-0.1429,2,,,2,-0.5,0,14,0,2.1111,417755,-0.0343,0.0179,41,-0.0889,0.3443,0.5185,0.0669,0.3454
1/1/2019 0:00,90012,"Los Angeles, CA",,599050,0.0055,0.0658,27,-0.129,0.1489,47,-0.338,-0.3649,18,3.5,0.5,0,,,2,,,5.5,-0.2143,0.2222,718700,0.0252,0.1854,32.5,-0.1447,0.1607,0.2037,-0.0221,0.0122
1/1/2019 0:00,90015,"Los Angeles, CA",,816547.5,-0.0145,0.0283,65.5,0.0234,0.1293,72,0,-0.1273,20,1.5,-0.0909,0,,,12,0.5,1,1.5,-0.625,-0.8421,1223054,0.0076,-0.0627,67,-0.0147,-0.0074,0.0229,-0.0396,-0.1409
1/1/2019 0:00,90016,"Los Angeles, CA",,839950,0.0633,0.0642,42,0.1351,0.1831,38.25,-0.1404,-0.3045,24,2,0.0909,0,,,10,1.5,0,13.5,0.2273,0.9286,877573,0.0049,0.1474,55.5,0.1563,0.3059,0.3214,0.0241,0.1242
1/1/2019 0:00,90018,"Los Angeles, CA",,731775,0.0306,0.037,33,-0.1951,0.1186,60.25,-0.1514,0.3851,14,0.1667,0,0,,-1,2,-0.75,-0.6667,16,-0.0588,4.3333,777005,-0.0035,0.0835,49,-0.1552,0.5077,0.4848,0.0702,0.3832
1/1/2019 0:00,90019,"Los Angeles, CA",*,1132050,-0.0156,,72,0.0435,,62,-0.0462,,34,1.125,0.8889,2,,,12,0.5,,8,0,-0.1111,1177187,-0.0296,-0.0706,80,0.039,0.5385,0.1111,-0.0048,-0.0982
1/1/2019 0:00,90020,"Los Angeles, CA",*,810975,0.0295,,35.5,-0.0658,,76.5,0.3304,,8,1,1,0,,,8,1,,3,2,0.2,1696270,0.0676,0.0033,38.5,-0.0128,0.7111,0.0845,0.0582,-0.0405
1/1/2019 0:00,90022,"Los Angeles, CA",,447500,-0.048,0.0016,24,-0.04,0.3333,61.5,0.2178,0.557,12,2,2,0,,,0,-1,,8.5,-0.2273,,469406,-0.0304,0.0309,32.5,-0.0972,0.8056,0.3542,-0.0858,0.3542
1/1/2019 0:00,90024,"Los Angeles, CA",,1599050,-0.036,-0.0721,104,-0.1034,0.1954,71.25,0.168,0.1728,42,1.625,-0.16,0,,-1,16,0,7,6,-0.3333,-0.5714,4210397,-0.1536,-0.2586,110,-0.12,0.0891,0.0577,-0.0199,-0.1032
1/1/2019 0:00,90025,"Los Angeles, CA",*,1006000,0.007,,44.5,-0.3154,0.3485,48,0.0213,0.0378,28,0.75,0.4,0,,,2,-0.75,0,13,-0.2353,0.8571,1226900,-0.0075,-0.0992,57.5,-0.2988,0.4375,0.2921,0.0306,0.08
1/1/2019 0:00,90026,"Los Angeles, CA",*,914550,-0.0644,,64,-0.0725,0.4222,66.25,0.0861,-0.0112,34,1.125,1.125,0,,,10,0.25,0.6667,13,-0.2778,0.4444,992160,-0.036,-0.0946,77,-0.1149,0.4259,0.2031,-0.0577,0.0031
1/1/2019 0:00,90027,"Los Angeles, CA",,1867550,0.0404,0.0013,47,-0.0784,0.0682,60.25,0.0042,0.0711,30,1.5,0.0714,0,,,8,1,,8.5,-0.2273,0,2920608,0.0243,0.3463,55.5,-0.1048,0.0571,0.1809,-0.0348,-0.0123
1/1/2019 0:00,90031,"Los Angeles, CA",*,642800,-0.0804,,27.5,-0.1129,,48.5,-0.0396,,16,0.3333,0.3333,0,,,6,0.5,0.5,4.5,0.5,3.5,846433,-0.0422,0.2486,32,-0.0588,1.0645,0.1636,0.0669,0.0947
1/1/2019 0:00,90032,"Los Angeles, CA",*,664050,-0.0219,,106,0.0816,,42,-0.2075,,40,0.1111,0.6667,0,,,28,1.3333,2.5,15,-0.2857,4,693468,-0.0165,0.0972,121,0.0168,1.5745,0.1415,-0.0728,0.0733
1/1/2019 0:00,90034,"Los Angeles, CA",*,1296050,-0.0023,-0.0975,47.5,0.0106,0.5833,55.5,-0.119,,22,0.8333,0.2222,0,,,10,0.25,1.5,3,-0.4,-0.4,1547958,0.0956,-0.1094,50.5,-0.0288,0.4429,0.0632,-0.0432,-0.1035
1/1/2019 0:00,90035,"Los Angeles, CA",*,1313550,0.0088,,39,-0.2041,0.4182,58.75,0.1298,0.175,12,0.5,-0.25,0,,,4,0,1,7,0,2.5,1597827,0.0324,-0.3287,46,-0.1786,0.5593,0.1795,0.0366,0.1068
1/1/2019 0:00,90036,"Los Angeles, CA",,2025049.25,0.014,-0.0977,35,-0.2045,0.7949,55.5,0.11,0.1327,18,1.25,0.2857,0,,,4,0,,4.5,-0.3571,0.8,2035125,-0.002,-0.1579,39.5,-0.2255,0.7955,0.1286,-0.0305,0.0004
1/1/2019 0:00,90037,"Los Angeles, CA",,483800,0.0472,0.1409,20,-0.2857,-0.0698,65.5,0.2718,0.2596,4,0,-0.3333,0,,,10,,0.6667,10,-0.1667,1.5,495515,0.0375,0.1853,30,-0.25,0.1765,0.5,0.0714,0.314
1/1/2019 0:00,90039,"Los Angeles, CA",,1049800,0.0002,0.0422,40,-0.0909,0.0959,48.25,-0.1822,-0.1422,28,2.5,0.5556,2,,,6,0.5,,12,0.0909,3.8,1263533,-0.0003,0.0293,52,-0.0545,0.3333,0.3,0.05,0.2315
1/1/2019 0:00,90041,"Los Angeles, CA",*,932050,-0.0095,,36,-0.1,0.6744,48.5,-0.2114,0.2763,14,0.75,0.1667,0,,,0,-1,-1,12,-0.25,0.5,1005979,-0.0138,-0.0061,48,-0.1429,0.6271,0.3333,-0.0667,-0.0388
1/1/2019 0:00,90042,"Los Angeles, CA",*,789275,-0.0122,0.0673,85,-0.086,0.4655,64.5,0.1518,,38,1.375,0.1875,0,,-1,18,3.5,3.5,18.5,-0.075,1.8462,830008,-0.0071,0.1518,103.5,-0.0841,0.6047,0.2176,0.0026,0.1056
1/1/2019 0:00,90043,"Los Angeles, CA",,667050,-0.0403,0.1118,79.5,0.0461,0.2619,43,-0.2252,-0.1042,38,0.3571,-0.05,0,,,12,2,2,20,-0.3333,1.1053,762880,-0.0014,0.1568,99.5,-0.0613,0.3724,0.2516,-0.1432,0.1008
1/1/2019 0:00,90044,"Los Angeles, CA",*,459275,0.0205,,72,0.0286,,58.5,-0.1136,,34,1.125,0.8889,4,,,14,0.75,1.3333,25,-0.1667,2.5714,470629,0.0174,0.1232,97,-0.03,0.6724,0.3472,-0.0813,0.21
1/1/2019 0:00,90045,"Los Angeles, CA",,1436800,-0.004,0.0972,73.5,-0.125,0.5313,71,0.2909,0.5778,38,1.375,0.2667,0,,,8,-0.3333,0,12,-0.2,0.0909,1531226,0.0015,0.0895,85.5,-0.1364,0.4492,0.1633,-0.0153,-0.0659
1/1/2019 0:00,90046,"Los Angeles, CA",,1749799.25,-0.0274,-0.0475,161.5,-0.0876,0.2052,61,-0.0758,-0.1286,80,3,0.1111,4,,,20,0.25,0,15,-0.0625,1.5,2357832,-0.0353,-0.1109,176.5,-0.0855,0.2607,0.0929,0.0025,0.0481
1/1/2019 0:00,90047,"Los Angeles, CA",,534550,0.0085,0.0836,73,-0.0395,0.0657,46,-0.193,0.076,38,0.3571,0.1176,0,,-1,14,2.5,0.75,22.5,-0.1346,2.4615,525088,-0.0017,0.0733,95.5,-0.0637,0.2733,0.3082,-0.0339,0.2133
1/1/2019 0:00,90048,"Los Angeles, CA",*,1871050,0.0482,,58,-0.1212,,62.75,0.1409,,32,3,0.3333,0,,,4,0,0,3.5,-0.125,-0.3636,2119652,0.0577,-0.1619,61.5,-0.1214,0.5769,0.0603,-0.0003,-0.1038
1/1/2019 0:00,90049,"Los Angeles, CA",,3995050,0.1431,0.0768,145.5,-0.1541,0.1502,63,0.0328,-0.2075,62,2.1,0.4091,0,,,16,1,-0.1111,14.5,0.1154,-0.1212,6453737,0.1436,0.1215,160,-0.1351,0.1189,0.0997,0.0241,-0.0308
1/1/2019 0:00,90059,"Los Angeles, CA",,397050,0.0003,0.1043,46.5,-0.1389,0.0333,54,-0.0357,-0.0886,12,-0.25,-0.4545,6,,0.5,4,-0.5,-0.3333,20.5,-0.0238,4.125,397684,0.0003,0.0935,67,-0.1067,0.3673,0.4409,0.052,0.352
1/1/2019 0:00,90061,"Los Angeles, CA",*,400050,-0.0244,0.0114,20,-0.0476,-0.0476,73.5,0.5638,,8,,-0.4286,0,,,2,-0.5,,7.5,-0.3182,2.75,423222,-0.0471,0.0476,27.5,-0.1406,0.1957,0.375,-0.1488,0.2798
1/1/2019 0:00,90062,"Los Angeles, CA",,605800,0.0096,0.2121,34.5,0.15,0.2545,31.5,-0.1711,-0.5059,16,1,0.1429,0,,,10,1.5,1.5,7.5,0.0714,0,606664,-0.0126,0.153,42,0.1351,0.2,0.2174,-0.0159,-0.0553
1/1/2019 0:00,90063,"Los Angeles, CA",*,499050,-0.0307,0.1881,34,-0.0286,0.619,43.25,0.0813,,14,-0.125,-0.2222,0,,,2,-0.75,-0.6667,8,-0.4667,3,512807,-0.0026,0.1187,42,-0.16,0.8261,0.2353,-0.1933,0.1401
1/1/2019 0:00,90064,"Los Angeles, CA",*,1574050,-0.0603,,53.5,-0.1083,0.507,41.25,0.0061,0.0377,42,4.25,0.75,0,,,10,0.25,1.5,8,-0.1111,1.6667,1939313,-0.0142,-0.1357,61.5,-0.1087,0.5974,0.1495,-0.0005,0.065
1/1/2019 0:00,90065,"Los Angeles, CA",*,799050,0,,72.5,-0.1049,,54.5,0.1354,,38,2.1667,0.1875,0,,,16,0.3333,3,16.5,-0.25,0.0645,913960,0.0047,0.0511,89,-0.1359,0.4016,0.2276,-0.044,-0.0953
1/1/2019 0:00,90066,"Los Angeles, CA",,1499300,-0.0242,0.0123,85.5,-0.0806,0.5133,47.5,-0.0686,0.195,62,6.75,0.7222,0,,,14,-0.3,1.3333,16,0.3333,0.6,1655583,0.0321,-0.0184,101.5,-0.0333,0.5263,0.1871,0.0581,0.0101
1/1/2019 0:00,90067,"Los Angeles, CA",*,1942550,0.0091,,45,-0.1,,92,0.15,,12,2,0,0,,,4,-0.5,-0.3333,13.5,0.125,2.375,3644209,-0.0333,0.3138,58.5,-0.0565,0.7463,0.3,0.06,0.1644
1/1/2019 0:00,90068,"Los Angeles, CA",*,1555799.75,-0.0246,,108.5,-0.2138,-0.1389,54,-0.1692,-0.191,62,6.75,0.1481,0,,,16,-0.2,-0.3333,16,-0.2381,0.1852,1886507,0.0104,-0.1139,124.5,-0.217,-0.1075,0.1475,-0.0047,0.0403
1/1/2019 0:00,90069,"West Hollywood, CA",,3033800,0.0505,0.0898,194.5,-0.1317,0.3649,74.75,0.15,0.0382,82,1.9286,0.1081,0,,-1,22,0.8333,0.375,17,-0.2917,1.125,5494026,0.0869,0.1966,211.5,-0.1472,0.4053,0.0874,-0.0197,0.0313
1/1/2019 0:00,90077,"Los Angeles, CA",,4786300,-0.0131,-0.109,85.5,-0.1535,-0.0172,82.5,0.0377,-0.012,28,6,0.2727,0,,,16,1,1.6667,6.5,-0.0714,1.6,14406785,0.0174,0.2566,92,-0.1481,0.0279,0.076,0.0067,0.0473
1/1/2019 0:00,90201,"Bell Gardens, CA",,455049.75,0.0111,0.0044,18,-0.2174,-0.2174,71,0.3922,0.0143,10,1.5,0.6667,0,,-1,0,-1,,5,-0.375,,473753,0.0158,-0.0112,23,-0.2581,0,0.2778,-0.07,0.2778
1/1/2019 0:00,90210,"Beverly Hills, CA",,7333800,-0.0156,0.1667,215.5,-0.0422,0.235,85,0.0366,-0.1414,62,2.1,0.1923,0,,,22,0.8333,0.375,6.5,-0.1875,0.1818,14248118,0.0539,0.2288,222,-0.0472,0.2333,0.0302,-0.0054,-0.0014
1/1/2019 0:00,90220,"Compton, CA",*,420050,0.012,0.1016,50,-0.1379,,51.75,0.1011,0.1695,16,-0.3333,-0.3333,0,,,10,0.25,1.5,31.5,-0.3438,2.9375,432047,0.0331,0.1406,81.5,-0.2311,0.2835,0.63,-0.1976,0.4859
1/1/2019 0:00,90221,"Compton, CA",*,412300,0.0154,,56.5,0.2021,,49.5,0.0761,,24,0.5,11,2,,0,10,,1.5,15.5,-0.4038,14.5,421992,0.028,0.0903,72,-0.0137,1.9388,0.2743,-0.2789,0.2318
1/1/2019 0:00,90222,"Compton, CA",,400050,0.027,0.0668,37,-0.0976,-0.0976,48.25,-0.0153,-0.1822,12,0,-0.1429,0,,-1,6,0.5,0.5,16,-0.1111,4.3333,402984,0.0297,0.0819,53,-0.1017,0.2045,0.4324,-0.0066,0.3593
1/1/2019 0:00,90230,"Culver City, CA",*,758799.75,-0.156,,60,-0.0164,,44.25,0.1346,,30,0.5,1.5,0,,,18,0.125,,10.5,-0.1923,0.05,957356,0.0218,-0.0213,70.5,-0.0473,0.9054,0.175,-0.0381,-0.1954
1/1/2019 0:00,90240,"Downey, CA",*,629525,-0.0149,,114.5,-0.2158,,85.25,0.2007,,20,-0.1667,-0.0909,0,,,22,0.375,1.2,40,0.4286,39,815227,0.0289,-0.0411,154.5,-0.1121,2.3956,0.3493,0.1576,0.3269
1/1/2019 0:00,90241,"Downey, CA",*,657500,-0.0112,,116.5,-0.1241,,72.5,0.3942,,34,1.125,1.8333,4,,,24,0,3,18,-0.1818,,678771,0.0431,-0.1033,134.5,-0.1323,1.6634,0.1545,-0.0109,0.1545
1/1/2019 0:00,90242,"Downey, CA",*,605000,0,,116.5,-0.1558,,102.75,0.238,,34,1.125,0.8889,0,,,20,0.25,2.3333,23,0.15,45,606443,0.0012,0.0749,139.5,-0.1171,3.5,0.1974,0.0525,0.181
1/1/2019 0:00,90247,"Gardena, CA",,556272,-0.0014,0.1164,37,0.2333,0.2759,49.75,0.0815,0.1437,22,0.8333,0.8333,2,,0,6,0.5,,6.5,-0.0714,1.1667,563392,0.0099,0.1346,43.5,0.1757,0.3594,0.1757,-0.0577,0.0722
1/1/2019 0:00,90249,"Gardena, CA",*,592042.5,0.0207,,32,0,,43,0.2836,,16,0,1.6667,0,,,8,1,1,14.5,-0.1944,4.8,594059,0.0279,0.0913,46.5,-0.07,1.7353,0.4531,-0.1094,0.2807
1/1/2019 0:00,90250,"Hawthorne, CA",*,678300,0.0207,,58,0,,39.75,0.2823,,30,0.0714,0.1538,0,,,10,0.25,4,15.5,0.1923,9.3333,698696,0.0184,0.0899,73.5,0.0352,0.96,0.2672,0.0431,0.2256
1/1/2019 0:00,90254,"Hermosa Beach, CA",*,1828050,-0.0089,-0.0809,49,-0.1404,-0.0392,89.75,0.1361,,14,0.75,-0.6667,0,,,8,,-0.2,8.5,-0.0556,,2669357,-0.1181,-0.148,57.5,-0.1288,0.1275,0.1735,0.0156,0.1735
1/1/2019 0:00,90255,"Huntington Park, CA",*,465550,0.0321,0.0236,21.5,-0.0652,,60.25,0.4345,-0.1393,4,-0.5,-0.5,0,,,2,-0.5,,16,-0.1579,7,450075,-0.01,0.0423,37.5,-0.1071,0.8293,0.7442,-0.0819,0.6361
