Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,39013,"Belmont, OH",742,,139950,0.0086,0.1275,160.5,-0.0614,-0.0696,109.5,0.2033,-0.1025,32,0.1429,0.6,0,,,14,-0.125,-0.3636,13.5,0.125,-0.4706,196290,0.0741,0.0922,174,-0.0492,-0.1212,0.0841,0.0139,-0.0637
1/1/2019 0:00,26103,"Marquette, MI",743,*,179400,-0.0305,0.0403,374.5,-0.1351,0.0564,143.5,0.0474,-0.1915,54,0.9286,0.5882,0,,,32,0.1429,0.3333,10,0,-0.8742,394238,0.0582,0.0066,384.5,-0.1321,-0.1141,0.0267,0.0036,-0.1976
1/1/2019 0:00,37193,"Wilkes, NC",744,,212500,-0.0114,-0.0997,307,-0.0725,0.1762,128.5,0.0533,-0.0115,52,0.0833,-0.1613,0,,,28,0.4,0.75,17,1.125,7.5,336281,-0.0085,-0.098,324,-0.0442,0.2319,0.0554,0.0312,0.0477
1/1/2019 0:00,53027,"Grays Harbor, WA",745,,227590,-0.0007,0.0583,277,-0.1682,-0.053,108.25,0.2028,0.0164,64,0.7778,-0.3469,0,,-1,30,-0.25,-0.25,74.5,-0.1989,0.1037,259152,-0.0127,0.0336,351.5,-0.1749,-0.0236,0.269,-0.0103,0.0382
1/1/2019 0:00,24001,"Allegany, MD",746,,109725,-0.002,0.045,389,-0.1119,0.1083,126,0.037,-0.0803,44,-0.1538,0,0,-1,,62,0.55,0.9375,0,,,131058,-0.0042,-0.0719,389,-0.1119,0.1083,0,0,0
1/1/2019 0:00,21145,"McCracken, KY",747,,150000,0,0,377,-0.0504,-0.0916,110,0.0185,-0.0265,62,0.2917,0.3478,2,-0.5,-0.5,46,0.0455,-0.2581,0,,,210830,0.0042,0.1171,377,-0.0504,-0.0916,0,0,0
1/1/2019 0:00,40145,"Wagoner, OK",748,*,199081.5,0.0004,0.0024,312,-0.0742,-0.0617,72,0,0.1474,94,0.175,-0.2295,0,,-1,64,0,-0.0303,128,0.024,,229525,0.0094,0.021,440,-0.0476,0.3233,0.4103,0.0393,0.4103
1/1/2019 0:00,39081,"Jefferson, OH",749,,89950,-0.0487,0,195.5,-0.0822,-0.2117,95,0.0795,-0.0452,44,0.8333,0.375,0,-1,,26,0.0833,-0.1333,19.5,0.1471,0.2188,126783,-0.0357,0.1136,215,-0.0652,-0.1856,0.0997,0.0199,0.0352
1/1/2019 0:00,48021,"Bastrop, TX",750,,275000,0.0183,0.0476,273,-0.0387,0.2494,88.25,0.2089,0.23,80,0.6667,0.1765,12,,2,70,1.1875,0.5909,58,-0.2468,-0.2055,332987,0.0048,-0.0801,331,-0.0831,0.1355,0.2125,-0.0587,-0.1216
1/1/2019 0:00,36113,"Warren, NY",751,,274974.75,0.0186,0.0297,715.5,-0.1296,-0.1685,153.75,0.0389,0.0082,90,0.3235,-0.1964,4,,-0.5,58,0.1154,-0.0938,71,-0.1235,0.084,454929,0.0223,-0.0035,786.5,-0.129,-0.1506,0.0992,0.0007,0.0231
1/1/2019 0:00,20103,"Leavenworth, KS",752,,239800,0.0017,0.0898,283.5,-0.0613,0.1053,89.5,0.0915,0.2013,74,0.5417,0.1563,10,1.5,1.5,36,-0.1,0.8,0,,,282893,0.0001,0.0894,283.5,-0.0613,0.1053,0,0,0
1/1/2019 0:00,36053,"Madison, NY",753,,188188.5,0.017,0.1721,267,-0.11,-0.1217,116,0.1262,0.0109,42,0.05,0.3125,0,,,22,-0.3889,-0.2667,5,0.25,1,213890,0.0032,0.0359,272,-0.1053,-0.1126,0.0187,0.0054,0.0105
1/1/2019 0:00,17199,"Williamson, IL",754,,129850,-0.0008,-0.0008,444,-0.0452,-0.0662,120,0.1765,0.0435,50,-0.1071,-0.3421,0,,,52,0.8571,0.2381,13,0.0833,-0.1333,157775,-0.0076,0.0234,457,-0.0419,-0.0683,0.0293,0.0035,-0.0023
1/1/2019 0:00,45047,"Greenwood, SC",755,,199650,-0.0896,0.0511,190,0.0326,-0.0281,115,0.0177,0.0268,42,0.5,-0.087,4,,,22,0.8333,-0.3125,3,0.5,1,262834,-0.0417,0.0144,193,0.0376,-0.0203,0.0158,0.0049,0.0081
1/1/2019 0:00,47059,"Greene, TN",756,,164950,-0.006,-0.0589,457.5,-0.0389,0.041,92.5,-0.0054,-0.1041,104,0.1818,0.1304,0,,,60,1.5,-0.0323,91.5,-0.0941,0.3261,230393,0.0118,-0.0736,549,-0.0485,0.0796,0.2,-0.0122,0.043
1/1/2019 0:00,17001,"Adams, IL",757,,127862.5,-0.0053,0.1114,274,-0.068,0.0641,97.5,0.1747,-0.0441,48,0.2,0.2632,0,,,56,1.3333,1,2,1,-0.3333,159625,-0.024,0.0407,276,-0.0644,0.0595,0.0073,0.0039,-0.0044
1/1/2019 0:00,20161,"Riley, KS",758,,200000,0.0003,-0.0632,378,-0.0357,0.0957,95.25,0.1906,0.0763,100,0.9231,0.0638,2,,,56,0.1667,-0.2,0,,,236367,-0.2275,-0.0186,378,-0.0357,0.0957,0,0,0
1/1/2019 0:00,22045,"Iberia, LA",759,,145050,-0.0203,-0.0451,239.5,-0.0608,0.114,132,0.056,0.2,42,0.5,-0.125,0,,,68,0.3077,0.1333,56,0,0.8065,188096,0.0206,-0.0723,295.5,-0.0498,0.2012,0.2338,0.0142,0.0896
1/1/2019 0:00,35061,"Valencia, NM",760,*,203872.5,-0.0037,-0.0429,303.5,-0.021,0.1902,84.75,0.1006,-0.1772,56,-0.3636,0.037,8,1,1,84,0.3125,1.1,77.5,-0.1484,,234001,0.0011,-0.1021,381,-0.0499,0.4941,0.2554,-0.0382,0.2554
1/1/2019 0:00,41059,"Umatilla, OR",761,,219950,-0.0005,0.1262,171,-0.0806,-0.0604,81,0.102,-0.198,60,0.6667,0.3636,0,,-1,18,0.5,-0.1818,1,-0.5,-0.5,289094,-0.0853,-0.4045,172,-0.0851,-0.0652,0.0058,-0.0049,-0.0051
1/1/2019 0:00,18059,"Hancock, IN",762,,294975,0.0173,-0.0166,310,-0.0746,-0.0909,94.25,0.1636,0.1088,80,0.25,-0.0909,2,,-0.5,64,0.3333,-0.2,57.5,-0.0254,-0.2177,357490,0.0087,-0.0166,367.5,-0.0673,-0.1134,0.1855,0.0094,-0.0301
1/1/2019 0:00,41035,"Klamath, OR",763,,246775,-0.0091,0.1475,346.5,-0.1294,0.1017,112,0.12,-0.0067,72,0.2,-0.122,2,-0.5,-0.5,72,0.5,0.5652,9,0.2857,-0.28,333422,0.0137,0.1488,355.5,-0.1222,0.0872,0.026,0.0084,-0.0138
1/1/2019 0:00,40125,"Pottawatomie, OK",764,,139050,-0.0068,-0.0177,269.5,-0.0771,0.0208,92.75,0.1311,0.0306,44,-0.2143,-0.3125,0,,-1,54,0.35,0.125,7,-0.8293,2.5,175335,0.0049,0.087,276.5,-0.1697,0.0395,0.026,-0.1144,0.0184
1/1/2019 0:00,41011,"Coos, OR",765,,257525,0.0299,-0.0059,238,-0.0775,-0.1036,104.5,0.0146,-0.1144,54,0.125,-0.3571,4,,-0.3333,30,0.0714,-0.3478,0,-1,-1,350742,-0.0033,-0.0479,238,-0.0811,-0.1119,0,-0.0039,-0.0094
1/1/2019 0:00,37161,"Rutherford, NC",766,,288550,0.0307,0.1544,506.5,-0.0638,-0.2123,136.5,0.0876,0.2938,70,0.25,-0.3966,0,,,52,0.3,0.625,68,0.0794,0.4624,418422,-0.0001,0.1545,574.5,-0.0488,-0.1668,0.1343,0.0178,0.0619
1/1/2019 0:00,26155,"Shiawassee, MI",767,*,135025,0.0303,0.125,218,-0.0354,-0.0113,88.75,-0.0658,0.0923,60,0.25,0.0714,0,,,38,0.9,-0.2083,64,0,127,166087,-0.0019,0.077,282,-0.0276,0.276,0.2936,0.0104,0.2913
1/1/2019 0:00,5085,"Lonoke, AR",768,,162331.25,-0.0102,0.0119,463,-0.0232,0.1561,72.5,-0.0461,-0.0852,138,0.5,0.1897,8,,,72,0.2,0.3846,0,,,194916,0.0027,0.025,463,-0.0232,0.1561,0,0,0
1/1/2019 0:00,40037,"Creek, OK",769,*,139450,-0.0036,0.0471,169.5,-0.0687,-0.1149,67.5,-0.129,0.0305,56,0,-0.1515,0,,,32,-0.3846,0,68,0.0625,,166694,0.0331,0.0625,237.5,-0.0346,0.2402,0.4012,0.0495,0.4012
1/1/2019 0:00,5069,"Jefferson, AR",770,,89975,-0.0824,-0.0989,201.5,0.055,0.0863,94,0.0867,-0.1512,42,0.1667,0.1667,0,,,36,0.8,0.125,0,,,109429,-0.051,-0.063,201.5,0.055,0.0863,0,0,0
1/1/2019 0:00,18177,"Wayne, IN",771,,88600,-0.0017,0.0733,350,-0.0667,0.0622,89.5,0.0783,-0.0677,92,0.5333,0.4375,0,,,70,0.75,0.8421,2,1,-0.3333,121855,-0.0083,0.0534,352,-0.0638,0.0586,0.0057,0.003,-0.0034
1/1/2019 0:00,27035,"Crow Wing, MN",772,,263025,-0.0605,-0.0257,366.5,-0.1083,-0.1263,110,0.0185,-0.0909,102,0.8214,0.7586,2,,-0.6667,42,0.1667,-0.2222,88,-0.12,-0.1287,405464,-0.0452,-0.0092,454.5,-0.1106,-0.1268,0.2401,-0.0032,-0.0007
1/1/2019 0:00,42037,"Columbia, PA",773,,149950,-0.0007,0.0392,299.5,-0.0552,0.1366,106.5,0.0545,-0.2052,44,0.2222,0.2941,2,,,48,1.4,0.4118,11.5,0.2778,,183209,-0.037,-0.1023,311,-0.046,0.1803,0.0384,0.01,0.0384
1/1/2019 0:00,53021,"Franklin, WA",774,,314737.5,-0.001,-0.0097,180,0.0465,0.0056,59.75,-0.0664,-0.2991,64,0.4545,0.3913,4,0,-0.8889,32,0.6,0.4545,52.5,-0.0278,-0.0948,349508,-0.0228,-0.051,232.5,0.0288,-0.019,0.2917,-0.0223,-0.0324
1/1/2019 0:00,18053,"Grant, IN",775,,67375,-0.0368,-0.0372,259.5,-0.0281,0.0881,102.5,0.1648,0.0761,48,0.3333,0.2,0,,,40,0.25,0.1765,2.5,1.5,-0.375,97240,-0.0236,0.0044,262,-0.0224,0.0804,0.0096,0.0059,-0.0071
1/1/2019 0:00,40101,"Muskogee, OK",776,*,115000,-0.034,0.0161,198,0.0051,-0.0025,70.75,-0.1044,-0.0721,56,0.75,-0.2632,4,,1,36,0.125,0.2,59.5,-0.0703,,140041,-0.0225,0.0577,257.5,-0.0134,0.2972,0.3005,-0.0244,0.3005
1/1/2019 0:00,6033,"Lake, CA",777,,319950,0.0014,0.018,664.5,-0.0834,0.2283,93.5,0.0506,0.1835,120,0.0345,-0.0323,0,,-1,118,0.2292,0.5526,23.5,-0.06,6.8333,394462,-0.0334,0.0366,688,-0.0827,0.2647,0.0354,0.0009,0.0298
1/1/2019 0:00,48291,"Liberty, TX",778,,201290,0.0268,-0.0563,257,-0.0722,0.3491,90.5,0.0284,0.0084,66,0.1786,0.2222,4,,,38,0.0556,0.4615,62,-0.0313,0.0081,232963,0.0193,-0.0028,319,-0.0645,0.2659,0.2412,0.0102,-0.0816
1/1/2019 0:00,54055,"Mercer, WV",779,,135500,-0.0255,0.1839,248.5,-0.0442,-0.1045,145.25,0.0602,-0.0349,38,0.5833,-0.1364,0,,,26,0.3,0.3,0,,,193520,-0.0134,0.0856,248.5,-0.0442,-0.1045,0,0,0
1/1/2019 0:00,55111,"Sauk, WI",780,,226125,0.0276,0.0107,387,-0.0491,0.0026,106.75,0.1005,-0.125,72,0.5,0.1613,0,,,42,0.3125,0.2353,0,,,280237,0.0084,0.0428,387,-0.0491,0.0026,0,0,0
1/1/2019 0:00,18109,"Morgan, IN",781,,229950,0,0.2101,213,-0.0897,-0.0739,77.25,0.0729,-0.0404,60,-0.0625,-0.1429,4,0,-0.3333,60,0.6667,0.3636,57,-0.0172,-0.1739,302013,-0.0057,0.1749,270,-0.0753,-0.097,0.2676,0.0197,-0.0324
1/1/2019 0:00,42025,"Carbon, PA",782,,155000,-0.0255,0.0337,773.5,-0.0196,0.0887,117,-0.0085,-0.0127,160,0.5385,0.0526,2,,-0.5,112,0.4737,0.3333,0,,,191564,0.0125,-0.0584,773.5,-0.0196,0.0887,0,0,0
1/1/2019 0:00,21047,"Christian, KY",783,,124050,0.0338,-0.0454,329,-0.006,0.175,81,0.0588,-0.0975,88,0.0476,1,8,,,40,0.4286,0.6667,28.5,27.5,,150943,-0.0219,-0.0622,357.5,0.0768,0.2768,0.0866,0.0836,0.0866
1/1/2019 0:00,13295,"Walker, GA",784,,174950,0,0.2239,307.5,0.0016,-0.0582,76.5,-0.0316,-0.0783,100,0.25,0.1364,2,,-0.875,54,-0.25,-0.2703,13,0,12,228887,0.0032,0.0865,320.5,0.0016,-0.0214,0.0423,-0.0001,0.0392
1/1/2019 0:00,45031,"Darlington, SC",785,,140050,0.0039,-0.0378,194,-0.0102,0.0748,111.25,0.0397,-0.0729,38,0.1875,0.1176,0,,-1,26,0.625,0.8571,4.5,-0.1,0,167361,0.0275,-0.0524,198.5,-0.0124,0.073,0.0232,-0.0023,-0.0017
1/1/2019 0:00,21199,"Pulaski, KY",786,,169275,-0.0379,0.0583,465,-0.0252,0.0131,123.5,0.0647,-0.1497,90,1.5,0.2857,0,,-1,34,-0.15,0,7.5,-0.0625,-0.0625,216038,-0.0243,0.0512,472.5,-0.0258,0.0118,0.0161,-0.0006,-0.0013
1/1/2019 0:00,37087,"Haywood, NC",787,,312800,-0.0377,0.129,428,-0.1193,-0.471,139.5,0.1529,0.4569,56,0.5556,-0.2632,2,,-0.5,72,0.2,0.0909,87,-0.0938,-0.1386,433931,0.0117,0.1891,515,-0.1151,-0.4341,0.2033,0.0057,0.0784
1/1/2019 0:00,51143,"Pittsylvania, VA",788,,109950,-0.0005,-0.1539,224,-0.0175,0.4689,186.5,-0.0132,0.227,28,1.3333,0.0769,0,,,24,-0.1429,1.4,9.5,-0.2692,2.1667,154535,0.0113,-0.1118,233.5,-0.0311,0.5016,0.0424,-0.0146,0.0227
1/1/2019 0:00,36043,"Herkimer, NY",789,,139950,0.0761,0.2164,321.5,-0.1427,0.0063,135.5,0.084,0.0188,40,0.1111,-0.4595,0,,,26,-0.0714,0.1818,26,0,0.5758,249037,0.0572,0.0591,347.5,-0.1334,0.0342,0.0809,0.0115,0.0292
1/1/2019 0:00,26073,"Isabella, MI",790,,158225,0.0545,0.1302,254,-0.1448,-0.0522,117.5,0.0491,-0.0329,38,0.5833,-0.2083,0,,,28,0.4,0.1667,4,0,,186783,0.0203,0.0814,258,-0.1429,-0.0373,0.0157,0.0023,0.0157
1/1/2019 0:00,12131,"Walton, FL",791,,543025,0.0074,0.0861,1764,-0.0429,0.0094,127,0.0496,0.002,358,0.226,-0.0165,60,1.1429,0.1538,252,-0.0597,-0.131,0,,,975757,0.0012,0.0395,1764,-0.0429,0.0094,0,0,0
1/1/2019 0:00,13285,"Troup, GA",792,*,216430,-0.0063,0.1364,330,-0.0435,0.1518,94.25,0.0959,-0.2243,84,0.3125,0.1667,2,,0,38,0.0556,0.3571,72,0,143,256355,-0.0198,-0.0479,402,-0.036,0.4007,0.2182,0.0095,0.2164
1/1/2019 0:00,13031,"Bulloch, GA",793,*,170450,0.0029,0.0717,326.5,-0.0254,-0.1362,104,0.1556,0.0833,66,-0.0294,-0.1951,2,,,34,1.125,0.3077,64.5,-0.0373,20.5,201394,-0.0123,0.0683,391,-0.0274,0.0262,0.1975,-0.0025,0.1896
1/1/2019 0:00,45059,"Laurens, SC",794,,190025,-0.0378,0.0927,266,-0.0075,0.0791,91,0.0964,0.0341,48,0.0909,-0.3846,10,,-0.1667,48,0.0909,0.4118,39.5,-0.0814,1.4688,254953,-0.0277,0.1352,305.5,-0.0177,0.1638,0.1485,-0.012,0.0836
1/1/2019 0:00,36021,"Columbia, NY",795,,389050,0.0264,0.0814,885,-0.0904,-0.0006,144,0.0787,-0.0069,116,0.7059,0.2889,0,,,74,0.1563,0.3214,43,-0.0444,-0.0549,663587,0.0187,0.0632,928,-0.0884,-0.0032,0.0486,0.0023,-0.0028
1/1/2019 0:00,39167,"Washington, OH",796,,151250,-0.0544,0.0324,154.5,-0.0096,0.0767,89.5,0.1474,-0.1182,16,-0.5,0,0,,,22,0.8333,0.1,13.5,-0.1563,-0.25,191049,-0.0368,0.0519,168,-0.0233,0.0402,0.0874,-0.0152,-0.0381
1/1/2019 0:00,13013,"Barrow, GA",797,*,253770,-0.0045,0.1805,757.5,-0.0124,0.3563,87.5,-0.0278,0.5487,286,0.6628,0.0515,62,6.75,0.1923,134,0.8611,0.4889,334.5,0.0356,1.23,337936,-0.0018,0.1461,1092,0.0018,0.5413,0.4416,0.0205,0.173
1/1/2019 0:00,27013,"Blue Earth, MN",798,,252500,0.0102,-0.0231,209,-0.1399,-0.0324,106.25,0.1425,0.2611,32,0,-0.3846,2,,0,30,-0.3182,-0.1667,48,-0.04,0.0213,305590,-0.0248,-0.0298,257,-0.1229,-0.0228,0.2297,0.0239,0.0121
1/1/2019 0:00,40047,"Garfield, OK",799,,167000,0.0434,0.1246,255.5,-0.0248,-0.1113,107,0,-0.0425,50,0.25,-0.0741,0,,-1,72,1,0.7143,2,-0.3333,,206885,0.0151,0.1067,257.5,-0.0283,-0.1043,0.0078,-0.0036,0.0078
1/1/2019 0:00,1127,"Walker, AL",800,,141225,0.0156,-0.1171,262,-0.0839,-0.1813,132,0.1234,-0.1976,34,0.2143,-0.2609,0,,,28,2.5,0.2727,0,,,204507,0.0256,-0.0123,262,-0.0839,-0.1813,0,0,0
1/1/2019 0:00,50021,"Rutland, VT",801,,224950,0.0108,0.1301,590.5,-0.0552,-0.0272,158.5,0.0931,-0.0704,70,0.9444,0.25,0,,-1,46,-0.1154,0.0952,1,0,-0.5,305177,0.0169,0.0249,591.5,-0.0551,-0.0287,0.0017,0.0001,-0.0016
1/1/2019 0:00,20155,"Reno, KS",802,,100049.75,-0.0588,0.0088,256.5,-0.0707,0.0138,102,0.1591,0.1525,56,-0.0667,-0.2632,0,,,40,0.1111,-0.2,64.5,-0.0077,0.5,160855,-0.0367,0.1162,321,-0.0587,0.0845,0.2515,0.016,0.0815
1/1/2019 0:00,45043,"Georgetown, SC",803,,327550,0.0046,-0.0359,936.5,-0.0365,0.19,144,0.0511,0.0608,130,0.5476,0.1017,14,2.5,-0.3636,132,0.5,0.5,3,0.5,,490535,-0.02,-0.0584,939.5,-0.0354,0.1938,0.0032,0.0011,0.0032
1/1/2019 0:00,28067,"Jones, MS",804,,139675,-0.0023,-0.0025,248,-0.057,-0.1404,122,0.1091,0.2139,48,0.5,-0.1724,0,,,30,0.5,-0.0625,1,,,166219,-0.0361,0.0393,249,-0.0532,-0.1369,0.004,0.004,0.004
1/1/2019 0:00,12023,"Columbia, FL",805,,210900,-0.0005,0.0088,222,-0.0177,-0.0692,112,0.1089,0.1256,66,0.65,0.375,0,,-1,56,1.3333,0.3333,33,-0.1081,-0.0435,261550,0.0091,0.0633,255,-0.0304,-0.0659,0.1486,-0.0151,0.004
1/1/2019 0:00,13047,"Catoosa, GA",806,,229950,-0.0711,0.0748,161,-0.0747,-0.0473,73.25,0.2415,-0.1331,66,0.65,0.1,2,,-0.75,46,0.4375,0.15,1.5,-0.5,,273739,-0.0472,-0.085,162.5,-0.0819,-0.0385,0.0093,-0.0079,0.0093
1/1/2019 0:00,55017,"Chippewa, WI",807,,228150,0.0392,0.1267,219,-0.0988,0.1347,114,0.14,-0.1886,56,1,1.3333,0,-1,-1,28,0,1.3333,0.5,-0.875,-0.8889,281520,0.0424,0.0339,219.5,-0.1113,0.1114,0.0023,-0.0142,-0.021
1/1/2019 0:00,35035,"Otero, NM",808,,185025,0.0465,0.0535,432,-0.0464,-0.3271,134.5,0.0113,-0.0324,74,0.1563,-0.2745,0,,-1,34,0.2143,-0.5,83,0.0122,-0.1123,230548,0.0149,0.1366,515,-0.0374,-0.2998,0.1921,0.0111,0.0465
1/1/2019 0:00,47147,"Robertson, TN",809,,274000,-0.0035,0.0236,292.5,-0.1243,0.2971,58.5,0.17,0.1939,98,0.0208,0.4,0,-1,,50,0.25,0.5625,1,0,,297890,0.006,-0.1196,293.5,-0.1239,0.3016,0.0034,0.0004,0.0034
1/1/2019 0:00,17077,"Jackson, IL",810,,98300,-0.0165,-0.1454,382.5,-0.0414,0.0581,122,0.0472,-0.1363,40,0.4286,-0.0476,0,,,32,1.6667,-0.1579,4.5,-0.1,-0.1,140178,-0.0129,-0.0817,387,-0.0421,0.0559,0.0118,-0.0008,-0.0021
1/1/2019 0:00,48203,"Harrison, TX",811,,199500,-0.0023,0.1019,225.5,-0.0485,-0.0777,127.25,-0.0323,-0.0305,24,-0.4,-0.3684,0,,,36,0.8,0.2,2,-0.6667,1,263919,-0.0245,0.1071,227.5,-0.0638,-0.0733,0.0089,-0.0164,0.0048
1/1/2019 0:00,33001,"Belknap, NH",812,,289050,-0.0033,0.1119,473,-0.1126,0.0701,109.5,0.095,-0.1412,94,0.3824,0.3824,2,-0.5,-0.5,42,0.1667,0.5,0,,,550403,0.0217,0.0218,473,-0.1126,0.0701,0,0,0
1/1/2019 0:00,51061,"Fauquier, VA",813,,465500,0.0043,-0.0151,362.5,-0.0915,0.1545,94.25,0.071,-0.0691,92,0.6429,0.2778,2,-0.75,-0.8333,42,-0.1923,0.05,1,0,0,972602,0.0836,-0.1254,363.5,-0.0913,0.154,0.0028,0.0003,-0.0004
1/1/2019 0:00,47035,"Cumberland, TN",814,,236975,0.0192,0.2461,437.5,-0.0672,-0.0374,96.5,-0.035,-0.1498,96,0.0909,-0.1111,0,,-1,54,1.7,0.08,104,-0.2518,-0.1261,274265,0.0079,0.1847,541.5,-0.1094,-0.0558,0.2377,-0.0587,-0.0241
1/1/2019 0:00,50023,"Washington, VT",815,,283000,0.0289,0.0142,368.5,-0.0924,-0.0924,158,0.0822,-0.0247,32,0.3333,0.0667,6,,,32,1,0.2308,2,0,0,368004,0.0156,0.0039,370.5,-0.0919,-0.0919,0.0054,0.0005,0.0005
1/1/2019 0:00,42015,"Bradford, PA",816,,146525,-0.0332,0.0312,332,-0.0321,0.1141,142.5,0.0326,-0.0579,52,0.4444,0.2381,0,,,16,-0.3333,-0.5294,45.5,-0.0109,-0.1078,184847,-0.0026,0.0024,377.5,-0.0296,0.0817,0.137,0.0029,-0.0341
1/1/2019 0:00,6115,"Yuba, CA",817,*,299987.5,-0.0166,0.0017,264,-0.1801,0.0038,69.5,-0.0855,-0.1313,100,-0.0741,0.0204,0,-1,-1,42,0.75,0.2353,140.5,-0.1164,-0.2426,347980,-0.0048,-0.0646,404.5,-0.159,-0.0981,0.5322,0.0384,-0.1731
1/1/2019 0:00,15007,"Kauai, HI",818,,822800,0.0408,0.0284,625,0.0146,-0.0458,129.5,0.0444,-0.0189,114,-0.0172,0.0179,10,,0,80,0.6667,0.3333,0,,,1731267,0.0257,-0.0593,625,0.0146,-0.0458,0,0,0
1/1/2019 0:00,8014,"Broomfield, CO",819,,533038.5,0.0152,-0.1703,273.5,-0.1453,0.7256,60.75,0.1462,-0.1649,140,0.5217,0.4583,10,,,62,0.2917,2.4444,27.5,0.0185,-0.2143,587796,0.022,-0.1374,301,-0.1326,0.5556,0.1005,0.0162,-0.1203
1/1/2019 0:00,51199,"York, VA",820,,335050,0.0098,-0.0426,297,-0.0862,0.1103,84.5,0.1118,-0.0398,78,0.1471,0.1818,0,,,44,0.5714,0.2222,15.5,-0.0882,-0.1389,406843,0.0127,-0.0099,312.5,-0.0863,0.0946,0.0522,-0.0001,-0.0151
1/1/2019 0:00,45055,"Kershaw, SC",821,,235000,-0.0128,0.1164,403,-0.0242,-0.0347,90.75,-0.1189,-0.081,122,0.9063,0.2708,18,3.5,2,62,0.1923,0,1,-0.5,-0.8182,287182,-0.0262,-0.0078,404,-0.0265,-0.0449,0.0025,-0.0024,-0.0107
1/1/2019 0:00,27111,"Otter Tail, MN",822,*,229850,-0.0423,0.0546,253.5,-0.2544,-0.3064,125,0.0549,-0.0272,36,0.8,-0.1818,0,,,14,-0.3,-0.4167,47.5,-0.1667,30.6667,278666,-0.063,-0.157,301,-0.2418,-0.1798,0.1874,0.0197,0.1833
1/1/2019 0:00,50027,"Windsor, VT",823,,329050,0,0.1003,823,-0.068,-0.1231,179.75,0.0828,-0.109,92,0.3529,0.2105,4,,1,60,0.875,-0.0625,3,0,0,512135,0.0212,0.0435,826,-0.0677,-0.1227,0.0036,0.0002,0.0004
1/1/2019 0:00,47063,"Hamblen, TN",824,,175950,0.0347,0.1,302.5,-0.0833,-0.093,94,0.2051,0.0053,64,0.1429,0.0667,0,,,46,-0.0417,0.2778,56,-0.1515,0,229415,0.0311,0.0231,358.5,-0.0947,-0.0796,0.1851,-0.0149,0.0172
1/1/2019 0:00,1113,"Russell, AL",825,,160050,0.0227,0.0796,330.5,-0.0664,-0.035,84.5,-0.0506,-0.0398,74,-0.2292,-0.3833,4,,,42,-0.3,-0.3438,0,,,215062,0.0059,0.2988,330.5,-0.0664,-0.035,0,0,0
1/1/2019 0:00,34033,"Salem, NJ",826,,139500,0.0032,0.1625,516.5,-0.0558,-0.1283,118,-0.0167,0.1002,88,-0.12,-0.3889,4,0,1,130,0.0833,-0.1772,0,,-1,166267,0.0216,0.1316,516.5,-0.0558,-0.1297,0,0,-0.0017
1/1/2019 0:00,35025,"Lea, NM",827,*,195800,0.0468,0.1926,81.5,-0.2311,-0.6394,82.75,-0.1513,-0.1867,38,0.0556,-0.3871,2,,,10,0.25,-0.4444,2,1,-0.98,233536,0.0669,0.239,83.5,-0.2196,-0.7439,0.0245,0.0151,-0.4179
1/1/2019 0:00,39087,"Lawrence, OH",828,,130025,-0.0365,0.0041,224,-0.0667,-0.024,126,0.0909,-0.0968,38,0.1875,-0.1364,0,,,28,1.3333,0.2727,32.5,0.0833,0.0156,167806,-0.0284,-0.0144,256.5,-0.05,-0.0191,0.1451,0.0201,0.0057
1/1/2019 0:00,48347,"Nacogdoches, TX",829,,223725,-0.0059,0.1927,177.5,-0.0755,-0.2828,121.5,0.0041,-0.0489,44,0.5714,0.375,0,,-1,16,0.3333,-0.3846,4,3,1,267729,-0.0138,0.1717,181.5,-0.0596,-0.2725,0.0225,0.0173,0.0145
1/1/2019 0:00,36051,"Livingston, NY",830,,139950,-0.048,0.0716,152.5,-0.0409,0.0374,79.5,0.0743,-0.2356,40,1,0.0526,0,,,22,-0.0833,0.1,1,0,0,178427,0.003,0.0431,153.5,-0.0406,0.0372,0.0066,0.0003,-0.0002
1/1/2019 0:00,37069,"Franklin, NC",831,,277500,0.0016,-0.0088,313.5,-0.05,0.0981,107.5,0.0644,0.25,74,0.5417,0.2759,10,0.25,-0.5,38,0.1875,0.1875,0,,,293412,0.0203,-0.0026,313.5,-0.05,0.0981,0,0,0
1/1/2019 0:00,28073,"Lamar, MS",832,,217950,-0.005,0.0583,421,-0.0747,-0.0082,100.25,0.1016,0.0101,74,-0.075,-0.119,0,,-1,54,0.2273,0.125,1,-0.6667,,287851,0.0167,0.047,422,-0.0786,-0.0059,0.0024,-0.0042,0.0024
